basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt
20260901,041440,KR7041440009,현대에버다임,KOSDAQ,6550,-30,-.46,6600,6600,6420,47902,310109090,17841712,116863213600
20260901,041460,KR7041460007,한국전자인증,KOSDAQ,3585,-5,-.14,3590,3600,3540,10900,38958621,19000000,68115000000
20260901,041510,KR7041510009,에스엠,KOSDAQ,73900,-900,-1.2,74100,76100,73700,91472,6838098400,22894690,1691917591000
20260901,041520,KR7041520008,이엘씨,KOSDAQ,11240,0,0,11390,11390,11010,4646,51928990,12188730,137001325200
20260901,041590,KR7041590001,플래스크,KOSDAQ,2370,0,0,0,0,0,0,0,48972158,116064014460
20260901,041650,KR7041650003,상신브레이크,KOSPI,2250,-20,-.88,2270,2275,2235,4957,11170320,21471450,48310762500
20260901,041830,KR7041830001,인바디,KOSDAQ,61100,900,1.5,59700,63300,56700,223475,13328847650,13480882,823681890200
20260901,041910,KR7041910001,폴라리스AI파마,KOSDAQ,5440,40,.74,5320,5480,5300,15683,84263460,13283350,72261424000
20260901,041920,KR7041920000,메디아나,KOSDAQ,8670,-100,-1.14,8710,8750,8430,34521,295549080,18598223,161246593410
20260901,041930,KR7041930009,SY동아,KOSDAQ,4960,105,2.16,4800,4990,4800,22908,112990897,15200000,75392000000
20260901,041960,KR7041960006,코미팜,KOSDAQ,9310,0,0,9310,9450,9150,106627,994491395,73886495,687883268450
20260901,042000,KR7042000000,카페24,KOSDAQ,16740,-250,-1.47,16750,17080,16610,47207,791570100,24178169,404742549060
20260901,042040,KR7042040006,케이피엠테크,KOSDAQ,4475,120,2.76,4355,4550,4285,5571,24599932,8670991,38802684725
20260901,042110,KR7042110007,에스씨디,KOSDAQ,1109,1,.09,1108,1113,1063,239499,260011705,48329564,53597486476
20260901,042370,KR7042370007,비츠로테크,KOSDAQ,8350,-150,-1.76,8500,8570,8310,64662,541763305,26200025,218770208750
20260901,042420,KR7042420000,네오위즈홀딩스,KOSDAQ,24300,100,.41,23800,24400,23800,9167,220303450,8142283,197857476900
20260901,042500,KR7042500009,링네트,KOSDAQ,4455,-5,-.11,4460,4470,4380,48067,212509618,22291144,99307046520
20260901,042510,KR7042510008,라온시큐어,KOSDAQ,8850,-80,-.9,9060,9200,8700,222007,1987607135,11105828,98286577800
20260901,042520,KR7042520007,한스바이오메드,KOSDAQ,20200,-200,-.98,20550,20950,19900,91136,1850386905,14261367,288079613400
20260901,042600,KR7042600007,새로닉스,KOSDAQ,13080,-800,-5.76,13850,13870,12760,35094,467680130,12423574,162500347920
20260901,042660,KR7042660001,한화오션,KOSPI,87900,-100,-.11,87400,88400,85800,521854,45359816450,306413394,26933737332600
20260901,042700,KR7042700005,한미반도체,KOSPI,215000,-5500,-2.49,218500,219000,210500,375771,80513230000,95312200,20492123000000
20260901,042940,KR7042940007,상지건설,KOSDAQ,6350,340,5.66,6130,6450,6000,138501,868070975,6828712,43362321200
20260901,043100,KR7043100007,알파AI,KOSDAQ,520,0,0,0,0,0,0,0,20110080,10457241600
20260901,043150,KR7043150002,바텍,KOSDAQ,19140,340,1.81,18880,19140,18750,21328,403929885,14854256,284310459840
20260901,043200,KR7043200005,파루,KOSDAQ,1260,-33,-2.55,1295,1329,1180,902591,1142879615,20902157,26336717820
20260901,043220,KR7043220003,티에스넥스젠,KOSDAQ,1710,0,0,0,0,0,0,0,16486023,28191099330
20260901,043260,KR7043260009,성호전자,KOSDAQ,16490,-490,-2.89,16980,17130,16100,485937,8033826010,73433552,1210919272480
20260901,043340,KR7043340009,에쎈테크,KOSDAQ,827,7,.85,820,836,812,109791,90157439,47500000,39282500000
20260901,043360,KR7043360007,디지아이,KOSDAQ,2225,65,3.01,2195,2410,2170,22922,51557527,9000000,20025000000
20260901,043370,KR7043370006,피에이치에이,KOSDAQ,11150,-180,-1.59,11330,11330,11100,3785,42158245,21000000,234150000000
20260901,043590,KR7043590009,웰킵스하이텍,KOSDAQ,1460,0,0,1444,1460,1416,7210,10447453,13568381,19809836260
20260901,043610,KR7043610005,KT지니뮤직,KOSDAQ,1193,21,1.79,1160,1195,1143,90684,105385201,58115438,69331717534
20260901,043650,KR7043650001,국순당,KOSDAQ,3555,-5,-.14,3560,3575,3515,9038,31964970,17858304,63486270720
20260901,043710,KR7043710003,코스리거글로벌,KOSDAQ,3255,275,9.23,2985,3260,2970,1641,4958790,17312502,56352194010
20260901,043910,KR7043910009,자연과환경,KOSDAQ,3640,-80,-2.15,3690,3775,3600,97017,354069557,11339145,41274487800
20260901,044180,KR7044180008,KD,KOSDAQ,205,0,0,0,0,0,0,0,26717799,5477148795
20260901,044340,KR7044340008,위닉스,KOSDAQ,3400,-40,-1.16,3410,3425,3330,68563,230126441,17873425,60769645000
20260901,044380,KR7044380004,주연테크,KOSPI,1084,-31,-2.78,1115,1190,1014,474248,515327190,13896316,15063606544
20260901,044450,KR7044450005,KSS해운,KOSPI,9960,20,.2,9970,10040,9800,26677,263350940,22577525,224872149000
20260901,044480,KR7044480002,빌리언스,KOSDAQ,820,0,0,0,0,0,0,0,33250916,27265751120
20260901,044490,KR7044490001,태웅,KOSDAQ,33350,2100,6.72,30850,33550,30050,162119,5171042500,20007381,667246156350
20260901,044780,KR7044780005,에이치케이,KOSDAQ,1331,-29,-2.13,1314,1355,1310,21052,27842556,18505787,24631202497
20260901,044820,KR7044820009,코스맥스비티아이,KOSPI,25600,-1200,-4.48,26800,27500,25350,23594,614556525,9603921,245860377600
20260901,044960,KR7044960003,이글벳,KOSDAQ,3115,-5,-.16,3070,3125,3070,23704,73580368,12641883,39379465545
20260901,044990,KR7044990000,에이치엔에스하이텍,KOSDAQ,11180,-190,-1.67,11500,11680,11020,3483,38942740,7685425,85923051500
20260901,045060,KR7045060001,오공,KOSDAQ,2190,40,1.86,2150,2190,2095,49352,106297342,16941974,37102923060
20260901,045100,KR7045100005,한양이엔지,KOSDAQ,30150,100,.33,29900,30250,29400,44989,1338978600,17500000,527625000000
20260901,045300,KR7045300001,성우테크론,KOSDAQ,2740,50,1.86,2690,2760,2665,17699,47989017,10547012,28898812880
20260901,045340,KR7045340007,토탈소프트,KOSDAQ,6830,-90,-1.3,6870,6870,6740,9954,67528450,8558040,58451413200
20260901,045390,KR7045390002,대아티아이,KOSDAQ,3545,470,15.28,3075,3625,3015,5981248,20299647701,70473377,249828121465
20260901,045510,KR7045510005,정원엔시스,KOSDAQ,1115,-21,-1.85,1167,1167,1103,29046,32444832,31479957,35100152055
20260901,045520,KR7045520004,크린앤사이언스,KOSDAQ,2385,-10,-.42,2390,2390,2310,10359,24475900,6500000,15502500000
20260901,045660,KR7045660008,에이텍,KOSDAQ,9280,-440,-4.53,9720,9720,9270,13619,127849730,8260000,76652800000
20260901,045970,KR7045970001,코아시아,KOSDAQ,3215,-70,-2.13,3385,3385,3185,63306,204399507,26314876,84602326340
20260901,046070,KR7046070009,코다코,KOSDAQ,10280,0,0,0,0,0,0,0,15486089,159196994920
20260901,046120,KR7046120002,오르비텍,KOSDAQ,4450,-180,-3.89,4630,4645,4400,136017,609437327,33855433,150656676850
20260901,046210,KR7046210001,HLB파나진,KOSDAQ,1130,17,1.53,1220,1220,1114,200091,228342623,45527960,51446594800
20260901,046310,KR7046310009,백금T&A,KOSDAQ,2300,-55,-2.34,2355,2355,2275,22911,52471265,16418641,37762874300
20260901,046390,KR7046390001,삼화네트웍스,KOSDAQ,2080,-45,-2.12,2100,2205,2070,40815,86734503,17269173,35919879840
20260901,046440,KR7046440004,KG파이낸셜,KOSDAQ,4255,40,.95,4210,4255,4165,37807,158938515,36250386,154245392430
20260901,046890,KR7046890000,서울반도체,KOSDAQ,9740,-100,-1.02,9850,9930,9680,124780,1221680540,58305400,567894596000
20260901,046940,KR7046940003,우원개발,KOSDAQ,2980,-65,-2.13,3055,3055,2955,82331,245230155,18074350,53861563000
20260901,046970,KR7046970000,우리로,KOSDAQ,5140,185,3.73,4975,5300,4785,1044560,5333760173,43824999,225260494860
20260901,047040,KR7047040001,대우건설,KOSPI,16820,-1370,-7.53,18150,18250,16680,6292742,107652329120,410907638,6911466471160
20260901,047050,KR7047050000,포스코인터내셔널,KOSPI,55300,1600,2.98,53800,56700,53800,1055754,58904438000,175922788,9728530176400
20260901,047080,KR7047080007,한빛소프트,KOSDAQ,1107,111,11.14,996,1111,970,524008,557243192,24822362,27478354734
20260901,047310,KR7047310008,파워로직스,KOSDAQ,3050,-15,-.49,3040,3080,3025,46519,141724885,36610755,111662802750
20260901,047400,KR7047400007,유니온머티리얼,KOSPI,951,-1,-.11,973,973,938,50918,48761872,42000000,39942000000
20260901,047560,KR7047560008,이스트소프트,KOSDAQ,7660,-250,-3.16,7910,7910,7610,19695,150899425,11753082,90028608120
20260901,047770,KR7047770003,코데즈컴바인,KOSDAQ,3950,440,12.54,3485,4190,3410,16135727,63371812321,37842602,149478277900
20260901,047810,KR7047810007,한국항공우주,KOSPI,127200,-3800,-2.9,134100,139800,125500,543734,70135514350,97475107,12398833610400
20260901,047820,KR7047820006,초록뱀미디어,KOSDAQ,3095,-40,-1.28,3135,3165,3095,4157,12965490,24453930,75684913350
20260901,047920,KR7047920004,HLB제약,KOSDAQ,7770,660,9.28,8650,8690,7690,993602,7994906620,32799356,254850996120
20260901,048410,KR7048410005,현대바이오,KOSDAQ,6390,-190,-2.89,6520,6550,6330,627297,4009745310,96505572,616670605080
20260901,048430,KR7048430003,유라테크,KOSDAQ,5970,80,1.36,5900,6030,5860,2456,14561520,11520000,68774400000
20260901,048470,KR7048470009,대동스틸,KOSDAQ,2885,130,4.72,2770,2885,2690,23838,65434535,9650000,27840250000
20260901,048530,KR7048530000,인트론바이오,KOSDAQ,2850,50,1.79,2800,2875,2770,45348,128141965,30891758,88041510300
20260901,048550,KR7048550008,SM C&C,KOSDAQ,1253,-90,-6.7,1343,1345,1250,775677,1001918453,96714620,121183418860
20260901,048770,KR7048770002,TPC로보틱스,KOSDAQ,2875,50,1.77,2825,2910,2815,41075,116804978,15697991,45131724125
20260901,048830,KR7048830004,엔피케이,KOSDAQ,1022,-22,-2.11,1018,1053,1000,34100,34928655,18723923,19135849306
20260901,048870,KR7048870000,시너지이노베이션,KOSDAQ,1640,-6,-.36,1665,1665,1614,143044,232566615,88106963,144495419320
20260901,048910,KR7048910004,대원미디어,KOSDAQ,6260,190,3.13,6080,6340,6010,77298,478881645,12578946,78744201960
20260901,049070,KR7049070006,인탑스,KOSDAQ,17940,-140,-.77,18090,18130,17760,32383,579746245,15742300,282416862000
20260901,049080,KR7049080005,기가레인,KOSDAQ,7830,-270,-3.33,7960,7970,7740,118177,925256815,8488334,66463655220
20260901,049120,KR7049120009,파인디앤씨,KOSDAQ,3225,-75,-2.27,3345,3445,3140,14127,46600516,10601663,34190363175
20260901,049180,KR7049180003,셀루메드,KOSDAQ,1009,0,0,0,0,0,0,0,83226192,83975227728
20260901,049430,KR7049430002,코메론,KOSDAQ,20800,-150,-.72,20800,21300,20550,15822,330410400,9048000,188198400000
20260901,049470,KR7049470008,비트플래닛,KOSDAQ,2600,-40,-1.52,2605,2740,2510,49627,129522865,23544899,61216737400
20260901,049480,KR7049480007,오픈베이스,KOSDAQ,1873,-13,-.69,1884,1894,1850,94897,177221551,31422383,58854123359
20260901,049520,KR7049520000,유아이엘,KOSDAQ,3945,40,1.02,3925,4005,3900,314041,1237947885,30842625,121674155625
20260901,049550,KR7049550007,잉크테크,KOSDAQ,3485,-5,-.14,3485,3485,3435,1432,4967360,19606277,68327875345
20260901,049630,KR7049630007,재영솔루텍,KOSDAQ,7210,60,.84,7120,7650,6940,474133,3396419515,23365139,168462652190
20260901,049720,KR7049720006,고려신용정보,KOSDAQ,9190,0,0,9200,9220,9100,27741,254053715,14300000,131417000000
20260901,049800,KR7049800006,우진플라임,KOSPI,1785,-64,-3.46,1846,1846,1780,14156,25299339,20000000,35700000000
20260901,049830,KR7049830003,승일,KOSDAQ,6310,-40,-.63,6300,6520,6280,1661,10471340,6132112,38693626720
20260901,049950,KR7049950009,미래컴퍼니,KOSDAQ,10770,-60,-.55,10990,10990,10630,14305,153054000,8817884,94968610680
20260901,049960,KR7049960008,쎌바이오텍,KOSDAQ,15980,130,.82,15840,16100,15640,10855,173210030,9400000,150212000000
20260901,050090,KR7050090000,비케이홀딩스,KOSDAQ,771,-55,-6.66,827,827,731,155096,119146282,23534735,18145280685
20260901,050110,KR7050110006,캠시스,KOSDAQ,1083,2,.19,1100,1205,1071,511701,582445562,29224823,31650483309
20260901,050120,KR7050120005,ES큐브,KOSDAQ,3470,155,4.68,3315,3485,3265,906,2989480,13564086,47067378420
20260901,050760,KR7050760008,에스폴리텍,KOSDAQ,1178,7,.6,1161,1185,1141,154888,179143389,16334678,19242250684
20260901,050860,KR7050860006,아세아텍,KOSDAQ,1698,10,.59,1688,1706,1667,27099,45608932,22500000,38205000000
20260901,050890,KR7050890003,쏠리드,KOSDAQ,8860,-20,-.23,8800,8890,8620,458734,4022928910,60756534,538302891240
20260901,050960,KR7050960004,수산아이앤티,KOSDAQ,8510,-470,-5.23,8980,8980,8220,9424,80908550,6751000,57451010000
20260901,051160,KR7051160000,지어소프트,KOSDAQ,9470,140,1.5,9350,9505,9250,25946,242963160,15474430,146542852100
20260901,051360,KR7051360006,토비스,KOSDAQ,11290,70,.62,11420,11440,11130,20028,225442405,9641668,108854431720
20260901,051370,KR7051370005,인터플렉스,KOSDAQ,6760,600,9.74,6180,6920,6160,304934,2035446940,23327472,157693710720
20260901,051380,KR7051380004,피씨디렉트,KOSDAQ,1562,-3,-.19,1566,1583,1530,20195,31540803,15340072,23961192464
20260901,051390,KR7051390003,YW,KOSDAQ,3875,-135,-3.37,3995,4035,3830,5075,19829140,11355368,44002051000
20260901,051490,KR7051490001,나라엠앤디,KOSDAQ,2665,-30,-1.11,2675,2760,2655,43490,117247820,14200000,37843000000
20260901,051500,KR7051500007,CJ프레시웨이,KOSDAQ,24300,100,.41,24250,24300,23800,2463,59549925,11871586,288479539800
20260901,051600,KR7051600005,한전KPS,KOSPI,45350,-450,-.98,45700,46100,45100,69613,3157212950,45000000,2040750000000
20260901,051630,KR7051630002,진양화학,KOSPI,1415,29,2.09,1370,1415,1340,553023,768096324,21200000,29998000000
20260901,051780,KR7051780005,큐로홀딩스,KOSDAQ,2730,-20,-.73,2775,2775,2630,12841,34421650,7600024,20748065520
20260901,051900,KR7051900009,LG생활건강,KOSPI,306000,-7000,-2.24,314500,327000,302500,83330,26073400593,14975523,4582510038000
20260901,051905,KR7051901007,LG생활건강우,KOSPI,109000,900,.83,108800,112600,108300,15794,1736524950,2096259,228492231000
20260901,051910,KR7051910008,LG화학,KOSPI,282000,2000,.71,281500,300000,280000,224021,64912648250,70592343,19907040726000
20260901,051915,KR7051911006,LG화학우,KOSPI,131100,3700,2.9,127400,134200,127000,25788,3393126400,7688800,1008001680000
20260901,051980,KR7051980001,중앙첨단소재,KOSDAQ,1008,9,.9,1005,1098,982,703988,720770671,111091709,111980442672
20260901,052020,KR7052020005,에스티큐브,KOSDAQ,8320,60,.73,8270,8350,8120,74003,612019650,67983291,565620981120
20260901,052220,KR7052220001,iMBC,KOSDAQ,1799,-1,-.06,1800,1821,1789,9149,16435306,23000000,41377000000
20260901,052260,KR7052260007,현대바이오랜드,KOSDAQ,4035,-5,-.12,4010,4140,4005,55831,227073464,30000000,121050000000
20260901,052300,KR7052300001,오션인더블유,KOSDAQ,1497,-19,-1.25,1516,1533,1480,179366,269009547,16244128,24317459616
20260901,052330,KR7052330008,코텍,KOSDAQ,11930,130,1.1,11830,11930,11690,8034,95057220,17761589,211895756770
20260901,052400,KR7052400009,코나아이,KOSDAQ,39550,100,.25,40000,42400,39350,69119,2808171800,14563291,575978159050
20260901,052420,KR7052420007,오성첨단소재,KOSDAQ,10290,-450,-4.19,10980,11050,10000,126627,1319820990,9742009,100245272610
20260901,052460,KR7052460003,아이크래프트,KOSDAQ,5230,-1800,-25.6,6970,7000,5130,1804122,10077045525,14607936,76399505280
20260901,052600,KR7052600004,한네트,KOSDAQ,3030,-50,-1.62,3080,3097,3010,11469,34996154,11563700,35038011000
20260901,052690,KR7052690005,한전기술,KOSPI,110500,-5900,-5.07,115000,115500,109000,291937,32403524700,38220000,4223310000000
20260901,052710,KR7052710001,아모텍,KOSDAQ,10700,-190,-1.74,10940,10940,10410,142587,1512827945,16982546,181713242200
20260901,052770,KR7052770005,아이톡시,KOSDAQ,312,0,0,0,0,0,0,0,14568774,4545457488
20260901,052790,KR7052790003,액토즈소프트,KOSDAQ,4170,60,1.46,4105,4180,4060,7924,32517707,10924547,45555360990
20260901,052860,KR7052860004,아이앤씨,KOSDAQ,6300,-250,-3.82,6550,6570,6120,101656,642274345,17866854,112561180200
20260901,052900,KR7052900008,KX하이텍,KOSDAQ,948,-29,-2.97,960,977,934,802885,759808555,76668090,72681349320
20260901,052960,KR7052960002,태양3C,KONEX,3460,-35,-1,3210,3475,3185,660,2117280,4887078,16909289880
20260901,053030,KR7053030003,바이넥스,KOSDAQ,7140,160,2.29,7000,7280,6920,46885,332601300,32684188,233365102320
20260901,053050,KR7053050001,지에스이,KOSDAQ,1860,11,.59,1853,1901,1850,99553,185768249,29987597,55776930420
20260901,053060,KR7053060000,세동,KOSDAQ,1255,-2,-.16,1257,1269,1228,105200,130445256,17657419,22160060845
20260901,053080,KR7053080008,케이엔솔,KOSDAQ,8960,-100,-1.1,9040,9140,8850,25298,226355850,12999807,116478270720
20260901,053160,KR7053160008,프리엠스,KOSDAQ,9800,150,1.55,9730,9800,9470,4320,41644495,6000000,58800000000
20260901,053210,KR7053210001,스카이라이프,KOSPI,4130,20,.49,4110,4150,4085,23041,94741950,47522955,196269804150
20260901,053260,KR7053260006,금강철강,KOSDAQ,5430,100,1.88,5330,5500,5310,82140,443119550,18720000,101649600000
20260901,053270,KR7053270005,구영테크,KOSDAQ,2055,0,0,2090,2090,2025,20557,41899890,27410405,56328382275
20260901,053280,KR7053280004,예스24,KOSDAQ,3170,5,.16,3165,3180,3155,6547,20741485,25000000,79250000000
20260901,053290,KR7053290003,NE능률,KOSDAQ,1711,-4,-.23,1670,1797,1670,9328,15873964,16526307,28276511277
20260901,053300,KR7053300000,한국정보인증,KOSDAQ,5020,30,.6,4990,5060,4955,48354,241907940,40591096,203767301920
20260901,053350,KR7053350005,이니텍,KOSDAQ,4180,80,1.95,4110,4340,4065,139279,585464432,22021065,92048051700
20260901,053450,KR7053450003,세코닉스,KOSDAQ,3155,-30,-.94,3160,3200,3130,20370,64113834,14792803,46671293465
20260901,053580,KR7053580007,웹케시,KOSDAQ,7030,30,.43,7000,7040,6910,8135,56612890,12954436,91069685080
20260901,053610,KR7053610002,프로텍,KOSDAQ,58700,-2000,-3.29,61000,61000,57800,22967,1347526750,9000000,528300000000
20260901,053620,KR7053620001,태양,KOSDAQ,6960,40,.58,7000,7020,6950,7972,55685890,8600000,59856000000
20260901,053690,KR7053690004,한미글로벌,KOSPI,21700,-1050,-4.62,22550,22850,21400,219657,4820982150,10957550,237778835000
20260901,053700,KR7053700001,삼보모터스,KOSDAQ,4025,-20,-.49,4030,4030,3905,147032,585634888,26715757,107530921925
20260901,053800,KR7053800009,안랩,KOSDAQ,59100,0,0,58600,59600,58500,15868,936614150,11126506,657576504600
20260901,053950,KR7053950002,경남제약,KOSDAQ,1703,33,1.98,1669,1720,1625,30463,51002041,19619649,33412262247
20260901,053980,KR7053980009,오상자이엘,KOSDAQ,2550,0,0,2540,2555,2510,58975,149248177,18982783,48406096650
20260901,054040,KR7054040001,한국컴퓨터,KOSDAQ,4565,5,.11,4560,4630,4505,31364,143292425,16071290,73365438850
20260901,054050,KR7054050000,NH농우바이오,KOSDAQ,6950,10,.14,6900,7020,6900,11062,77155510,16030561,111412398950
20260901,054090,KR7054090006,삼진엘앤디,KOSDAQ,1000,10,1.01,983,1010,965,41515,40966673,24959232,24959232000
20260901,054180,KR7054180005,메디콕스,KOSDAQ,2295,0,0,0,0,0,0,0,5527981,12686716395
